REGION;COMUNA;ROL_SII;NOMBRE;SUP_M2;MODO;TIER;VALOR_UF;VALOR_USD
"Antofagasta";"CALAMA";"5305-21";"CALLE TRES SIN NUMERO LOTE 21 MANZANA E-1 PUERTO SECO COMUNA CALAMA";"2061";"CONCESION A TITULO ONEROSO";"2-posible";"16487";"701270"
"Antofagasta";"CALAMA";"5305-18";"SITIO 18 MANZANA E-1 SECTOR AMPLIACION PUERTO SECO COMUNA CALAMA";"2061";"CONCESION A TITULO ONEROSO";"2-posible";"16487";"701270"
"Antofagasta";"CALAMA";"5305-20";"LOTE 20 MANZANA E-1 PUERTO SECO COMUNA CALAMA";"2061";"CONCESION A TITULO ONEROSO";"2-posible";"16487";"701270"
"Antofagasta";"CALAMA";"5305-19";"CALLE TRES SIN NUMERO MANZANA E-1 LOTE 19 BARRIO INDUSTRIAL PUERTO SECO COMUNA CALAMA";"2061";"CONCESION A TITULO ONEROSO";"2-posible";"16487";"701270"
"Antofagasta";"CALAMA";"5303-4";"GILBERTO GOMEZ CONTARDO SIN NUMERO SITIO 11-A MANZANA C-1 PUERTO SECO COMUNA CALAMA";"2058";"CONCESION A TITULO ONEROSO";"2-posible";"16464";"700292"
"Tarapacá";"ALTO HOSPICIO";"PREASIGNADO";"PASAJE LOS CONQUISTADORES SIN NUMERO COMUNA DE ALTO HOSPICIO";"3289";"EN USO RECUPERABLE (texto)";"2-posible";"16445";"699484"
"Antofagasta";"CALAMA";"5301-17";"LOTE 4 MANZANA A-1 SECTOR PUERTO SECO COMUNA CALAMA";"2049";"CONCESION A TITULO ONEROSO";"2-posible";"16395";"697357"
"Antofagasta";"CALAMA";"5315-12";"BARRIO INDUSTRIAL SECTOR PUERTO SECO MANZANA E-2 LOTE 12 COMUNA CALAMA";"2040";"ARRENDAMIENTO";"2-posible";"16319";"694124"
"Antofagasta";"SIERRA GORDA";"6365-2";"LOTE 2 A 600 M AL OESTE DE AVENIDA SALVADOR ALLENDE COMUNA SIERRA GORDA";"8113";"CONCESION GRATUITA";"2-posible";"16226";"690169"
"Antofagasta";"CALAMA";"5305-2";"PUERTO SECO MANZANA E-1 LOTE 12 COMUNA CALAMA";"2025";"CONCESION A TITULO ONEROSO";"2-posible";"16202";"689148"
"Antofagasta";"CALAMA";"5305-7";"LOTE 6 MANZANA E-1 PUERTO SECO COMUNA CALAMA";"2025";"CONCESION A TITULO ONEROSO";"2-posible";"16202";"689148"
"Antofagasta";"CALAMA";"5305-10";"LOTE 3 MANZANA E-1 PUERTO SECO COMUNA CALAMA";"2025";"CONCESION A TITULO ONEROSO";"2-posible";"16202";"689148"
"Antofagasta";"CALAMA";"5305-11";"LOTE 2 MANZANA E-1 PUERTO SECO BARRIO INDUSTRIAL COMUNA CALAMA";"2025";"CONCESION A TITULO ONEROSO";"2-posible";"16202";"689148"
"Antofagasta";"CALAMA";"5305-5";"LOTE 9 MANZANA E-1 SECTOR PUERTO SECO COMUNA CALAMA";"2025";"CONCESION A TITULO ONEROSO";"2-posible";"16202";"689148"
"Antofagasta";"CALAMA";"5305-4";"LOTE 10 MANZANA E-1 PUERTO SECO COMUNA CALAMA";"2025";"CONCESION A TITULO ONEROSO";"2-posible";"16202";"689148"
"Antofagasta";"CALAMA";"5305-8";"LOTE 5 MANZANA E-1 PUERTO SECO COMUNA CALAMA";"2025";"ARRENDAMIENTO";"2-posible";"16202";"689148"
"Antofagasta";"CALAMA";"5305-9";"LOTE 4 MANZANA E-1 PUERTO SECO COMUNA CALAMA";"2025";"CONCESION A TITULO ONEROSO";"2-posible";"16202";"689148"
"Antofagasta";"CALAMA";"5315-1";"MANZANA E-2 LOTE 11 PUERTO SECO COMUNA CALAMA";"2025";"ARRENDAMIENTO";"2-posible";"16201";"689105"
"Antofagasta";"CALAMA";"5315-9";"PUERTO SECO MANZANA E-2 LOTE 3 COMUNA CALAMA";"2018";"ARRENDAMIENTO";"2-posible";"16143";"686638"
"Antofagasta";"CALAMA";"5315-6";"SITIO 6 MANZANA E-2 SECTOR AMPLIACION PUERTO SECO COMUNA CALAMA";"2018";"CONCESION A TITULO ONEROSO";"2-posible";"16143";"686638"
"Antofagasta";"CALAMA";"5315-7";"SITIO 5 MANZANA E-2 PUERTO SECO COMUNA CALAMA";"2018";"ARRENDAMIENTO";"2-posible";"16143";"686638"
"Antofagasta";"CALAMA";"5315-8";"CALLE CINCO SIN NUMERO MANZANA E-2 LOTE 4 SECTOR PUERTO SECO COMUNA CALAMA";"2018";"CONCESION A TITULO ONEROSO";"2-posible";"16143";"686638"
"Antofagasta";"CALAMA";"5315-5";"CALLE CINCO SIN NUMERO PUERTO SECO SITIO 7 MANZANA E-2 COMUNA CALAMA";"2018";"CONCESION A TITULO ONEROSO";"2-posible";"16143";"686638"
"Antofagasta";"CALAMA";"5315-15";"BARRIO INDUSTRIAL PUERTO SECO LOTE 15 MANZANA E-2 COMUNA CALAMA";"2018";"CONCESION A TITULO ONEROSO";"2-posible";"16143";"686638"
"Antofagasta";"CALAMA";"5315-3";"LOTE 9 MANZANA E-2 SECTOR PUERTO SECO COMUNA CALAMA";"2018";"CONCESION A TITULO ONEROSO";"2-posible";"16143";"686638"
"Antofagasta";"CALAMA";"5315-19";"MANZANA E-2 LOTE 19 PUERTO SECO COMUNA CALAMA";"2018";"CONCESION A TITULO ONEROSO";"2-posible";"16143";"686638"
"Antofagasta";"CALAMA";"5315-16";"SITIO 16 MANZANA E-2 SECTOR PUERTO SECO COMUNA CALAMA";"2018";"CONCESION A TITULO ONEROSO";"2-posible";"16143";"686638"
"Antofagasta";"CALAMA";"5315-2";"BARRIO INDUSTRIAL PUERTO SECO MANZANA E-2 LOTE 10 COMUNA CALAMA";"2018";"ARRENDAMIENTO";"2-posible";"16143";"686638"
"Antofagasta";"CALAMA";"5315-10";"CALLE CINCO SIN NOMBRE PUERTO SECO MANZANA E-2 LOTE 2 COMUNA CALAMA";"2018";"CONCESION A TITULO ONEROSO";"2-posible";"16143";"686638"
"Antofagasta";"CALAMA";"5315-17";"SITIO 17 MANZANA E-2 SECTOR PUERTO SECO COMUNA CALAMA";"2018";"ARRENDAMIENTO";"2-posible";"16143";"686638"
"Antofagasta";"CALAMA";"5315-20";"LOTE 20 MANZANA E-2 PUERTO SECO COMUNA CALAMA";"2018";"CONCESION A TITULO ONEROSO";"2-posible";"16143";"686638"
"Antofagasta";"CALAMA";"5315-21";"MANZANA E-2 LOTE 21 SECTOR PUERTO SECO COMUNA CALAMA";"2018";"CONCESION A TITULO ONEROSO";"2-posible";"16143";"686638"
"Antofagasta";"CALAMA";"5315-13";"BARRIO INDUSTRIAL SECTOR PUERTO SECO MANZANA E-2 LOTE 13 COMUNA CALAMA";"2018";"CONCESION A TITULO ONEROSO";"2-posible";"16143";"686638"
"Antofagasta";"CALAMA";"5315-14";"LOTE 14 MANZANA E-2 SECTOR PUERTO SECO COMUNA CALAMA";"2018";"CONCESION A TITULO ONEROSO";"2-posible";"16143";"686638"
"Antofagasta";"CALAMA";"5315-18";"BARRIO INDUSTRIAL SECTOR PUERTO SECO MANZANA E-2 LOTE 18 COMUNA CALAMA";"2018";"ARRENDAMIENTO";"2-posible";"16143";"686638"
"Antofagasta";"ANTOFAGASTA";"1479-1";"LOTE 2 POBLACION PABLO KRUGGER COMUNA ANTOFAGASTA";"1076";"CONCESION GRATUITA";"2-posible";"16140";"686511"
"Antofagasta";"ANTOFAGASTA";"16114-2";"CALLE HUAMACHUCO ENTRE CALLE LOS RUBIES Y CALLE LOS TOPACIOS SECTOR LA CHIMBA COMUNA ANTOFAGA";"1071";"CONCESION GRATUITA";"2-posible";"16061";"683150"
"Antofagasta";"CALAMA";"5301-3";"SECTOR PUERTO SECO MANZANA A-1 LOTE 12 COMUNA CALAMA";"2001";"CONCESION A TITULO ONEROSO";"2-posible";"16010";"680981"
"Tarapacá";"POZO ALMONTE";"4110-5";"LOTE 5 MANZANA 22 LA TIRANA COMUNA POZO ALMONTE";"5316";"EN USO RECUPERABLE (texto)";"2-posible";"15948";"678344"
"Antofagasta";"CALAMA";"740-5";"CALLE ALONSO DE ERCILLA 3162 LOTE 6 COMUNA CALAMA";"1991";"CONCESION A TITULO ONEROSO";"2-posible";"15924";"677323"
"Antofagasta";"ANTOFAGASTA";"1730-10";"LOTE B PASAJE OLLAGUE CON CALLE ELQUI COMUNA ANTOFAGASTA";"1061";"CONCESION GRATUITA";"2-posible";"15922";"677238"
"Antofagasta";"CALAMA";"740-6";"ALONSO DE ERCILLA 3112 LOTE 7 COMUNA CALAMA";"1990";"CONCESION A TITULO ONEROSO";"2-posible";"15921";"677196"
"Antofagasta";"CALAMA";"740-1";"CALLE ALONSO DE ERCILLA 3198 LOTE 5 COMUNA CALAMA";"1990";"CONCESION A TITULO ONEROSO";"2-posible";"15918";"677068"
"Antofagasta";"CALAMA";"5305-24";"LOTE 24 MANZANA E-1 SECTOR PUERTO SECO COMUNA CALAMA";"1985";"ARRENDAMIENTO";"2-posible";"15880";"675452"
"Antofagasta";"CALAMA";"5301-6";"LOTE 15 MANZANA A-1 SECTOR PUERTO SECO COMUNA CALAMA";"1976";"CONCESION A TITULO ONEROSO";"2-posible";"15812";"672559"
"Antofagasta";"CALAMA";"5303-2";"GILBERTO GOMEZ CONTARDO SIN NUMERO LOTE 9 MANZANA C-1 SECTOR PUERTO SECO COMUNA CALAMA";"1962";"CONCESION A TITULO ONEROSO";"2-posible";"15696";"667625"
"Antofagasta";"CALAMA";"5301-2";"SECTOR PUERTO SECO MANZANA A-1 SITIO 11 COMUNA CALAMA";"1962";"ARRENDAMIENTO";"2-posible";"15693";"667498"
"Antofagasta";"CALAMA";"5303-14";"SITIO 11 B MANZANA C 1 PUERTO SECO COMUNA CALAMA";"1960";"CONCESION A TITULO ONEROSO";"2-posible";"15682";"667030"
"Tarapacá";"POZO ALMONTE";"PREASIGNADO";"LOTE 8 MANZANA B LA TIRANA COMUNA POZO ALMONTE";"5200";"EN USO RECUPERABLE (texto)";"2-posible";"15600";"663542"
"Tarapacá";"POZO ALMONTE";"PREASIGNADO";"LOTE 1 MANZANA D LA TIRANA COMUNA DE POZO ALMONTE";"5200";"EN USO RECUPERABLE (texto)";"2-posible";"15600";"663542"
"Antofagasta";"CALAMA";"5303-11";"SITIO 3 MANZANA C-1 SECTOR PUERTO SECO COMUNA CALAMA";"1949";"CONCESION A TITULO ONEROSO";"2-posible";"15591";"663159"
"Antofagasta";"CALAMA";"740-2";"CALLE ALONSO DE ERCILLA 3204 POBLACION ALEMANIA LOTE 2 COMUNA CALAMA";"1947";"CONCESION A TITULO ONEROSO";"2-posible";"15580";"662691"
"Antofagasta";"CALAMA";"740-2";"CALLE ALONSO DE ERCILLA 3208 LOTE 3 COMUNA CALAMA";"1947";"ARRENDAMIENTO";"2-posible";"15579";"662649"
"Antofagasta";"CALAMA";"740-4";"ALONSO DE ERCILLA 3202 LOTE 4 POBLACION NUEVA ALEMANIA COMUNA CALAMA";"1947";"CONCESION A TITULO ONEROSO";"2-posible";"15577";"662564"
"Antofagasta";"CALAMA";"5303-3";"LOTE 10 MANZANA C-1 PUERTO SECO COMUNA CALAMA";"1943";"ARRENDAMIENTO";"2-posible";"15542";"661075"
"Tarapacá";"PICA";"SIN ROL";"LOTE 5 COMUNA PICA";"5144";"EN USO RECUPERABLE (texto)";"2-posible";"15433";"656439"
"Antofagasta";"CALAMA";"5301-1";"SECTOR PUERTO SECO MANZANA A-1 LOTE 10 COMUNA CALAMA";"1917";"CONCESION A TITULO ONEROSO";"2-posible";"15340";"652483"
"Tarapacá";"POZO ALMONTE";"PREASIGNADO";"CALLE SANTA ROSA COMUNA POZO ALMONTE";"5100";"EN USO RECUPERABLE (texto)";"2-posible";"15300";"650781"
"Antofagasta";"SIERRA GORDA";"6405-1";"ESTACION BAQUEDANO COMUNA SIERRA GORDA";"7647";"CONCESION A TITULO ONEROSO";"2-posible";"15294";"650526"
"Antofagasta";"ANTOFAGASTA";"5640-7";"AVENIDA RADOMIRO TOMIC 8341 SITIO 2-C MANZANA A SECTOR 2 BARRIO INDUSTRIAL COMUNA ANTOFAGASTA";"1019";"ARRENDAMIENTO";"2-posible";"15285";"650143"
"Tarapacá";"POZO ALMONTE";"2681-2";"CALLE ALDUNATE SIN NUMERO COMUNA POZO ALMONTE";"5074";"EN USO RECUPERABLE (texto)";"2-posible";"15223";"647506"
"Tarapacá";"POZO ALMONTE";"PREASIGNADO";"MANZANA 8 LOTE 13 COMUNA DE POZO ALMONTE";"5073";"EN USO RECUPERABLE (texto)";"2-posible";"15218";"647294"
"Antofagasta";"ANTOFAGASTA";"5320-1";"CALLE LOS NARANJOS LOTE C POBLACION LAS ROCAS TROCADERO COMUNA ANTOFAGASTA";"1014";"CONCESION GRATUITA";"2-posible";"15210";"646953"
"Antofagasta";"CALAMA";"740-7";"CALLE ALONSO DE ERCILLA 3326 LOTE 1 COMUNA CALAMA";"1892";"CONCESION A TITULO ONEROSO";"2-posible";"15134";"643721"
"Tarapacá";"POZO ALMONTE";"4295-90";"SANTA ROSA SIN NUMERO MANZANA 2 LOTE 3 COMUNA POZO ALMONTE";"5000";"EN USO RECUPERABLE (texto)";"2-posible";"15000";"638021"
"Tarapacá";"POZO ALMONTE";"SIN ROL";"CALLE PUBLICA SIN NUMERO COMUNA POZO ALMONTE";"5000";"EN USO RECUPERABLE (texto)";"2-posible";"15000";"638021"
"Antofagasta";"SIERRA GORDA";"6050-2";"PROLONGACION CALLE OHIGGINS 03 COMUNA SIERRA GORDA";"7431";"CONCESION GRATUITA";"2-posible";"14862";"632151"
"Tarapacá";"POZO ALMONTE";"PREASIGNADO";"CALLE ALDUNATE SIN NUMERO COMUNA POZO ALMONTE";"4900";"EN USO RECUPERABLE (texto)";"2-posible";"14700";"625261"
"Antofagasta";"CALAMA";"5303-12";"LUIS CALLEJAS ROJAS SIN NUMERO PUERTO SECO SITIO 2 MANZANA C-1 COMUNA CALAMA";"1832";"CONCESION A TITULO ONEROSO";"2-posible";"14655";"623347"
"Antofagasta";"MEJILLONES";"10000-12";"LOCALIDAD DE MICHILLA SIN NUMERO COMUNA MEJILLONES";"2746";"CONCESION GRATUITA";"2-posible";"13732";"584087"
"Antofagasta";"SIERRA GORDA";"6404-1";"LOCALIDAD DE BAQUEDANO COMUNA SIERRA GORDA";"6818";"CONCESION GRATUITA";"2-posible";"13636";"580004"
"Antofagasta";"MEJILLONES";"301-5";"LOTE 1 MANZANA 3 SECTOR SUR DE MEJILLONES COMUNA MEJILLONES";"2661";"CONCESION GRATUITA";"2-posible";"13303";"565840"
"Antofagasta";"SIERRA GORDA";"6039-1";"LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"6538";"CONCESION GRATUITA";"2-posible";"13077";"556227"
"Tarapacá";"ALTO HOSPICIO";"PREASIGNADO";"CALLE LOS AROMOS SIN NUMERO COMUNA DE ALTO HOSPICIO";"2575";"EN USO RECUPERABLE (texto)";"2-posible";"12874";"547592"
"Tarapacá";"ALTO HOSPICIO";"PREASIGNADO";"CALLE SANTA ROSA DE MOLLE SIN NUMERO COMUNA ALTO HOSPICIO";"2534";"EN USO RECUPERABLE (texto)";"2-posible";"12669";"538873"
"Antofagasta";"ANTOFAGASTA";"1730-9";"PASAJE OLLAGUE CON CALLE ELQUI COMUNA ANTOFAGASTA";"836";"CONCESION GRATUITA";"2-posible";"12537";"533258"
"Tarapacá";"ALTO HOSPICIO";"5305-3";"LOTE 6 MANZANA C COMUNA ALTO HOSPICIO";"2501";"EN USO RECUPERABLE (texto)";"2-posible";"12503";"531812"
"Tarapacá";"ALTO HOSPICIO";"PREASIGNADO";"PARCELA 13-A COMUNA ALTO HOSPICIO";"2500";"EN USO RECUPERABLE (texto)";"2-posible";"12500";"531684"
"Tarapacá";"ALTO HOSPICIO";"PREASIGNADO";"PROLONGACION AVENIDA LOS AROMOS COMUNA ALTO HOSPICIO";"2500";"EN USO RECUPERABLE (texto)";"2-posible";"12500";"531684"
"Antofagasta";"ANTOFAGASTA";"1790-5";"PASAJE LA UNION 1105 COMUNA ANTOFAGASTA";"827";"CONCESION GRATUITA";"2-posible";"12411";"527899"
"Tarapacá";"ALTO HOSPICIO";"PREASIGNADO";"AVENIDA RICARDO LAGOS NUMERO 47 COMUNA ALTO HOSPICIO";"2463";"EN USO RECUPERABLE (texto)";"2-posible";"12317";"523900"
"Antofagasta";"ANTOFAGASTA";"563-21";"LOTE 1 AVELINO CONTARDO ENTRE GUACOLDA Y LAS BRISAS VILLA ESMERALDA COMUNA ANTOFAGASTA";"791";"CONCESION GRATUITA";"2-posible";"11868";"504802"
"Antofagasta";"SIERRA GORDA";"6420-2";"AL ESTE DE AVENIDA SALVADOR ALLENDE LOCALIDAD BAQUEDANO COMUNA SIERRA GORDA";"5868";"CONCESION GRATUITA";"2-posible";"11735";"499145"
"Tarapacá";"ALTO HOSPICIO";"6327-1";"AVENIDA LAS AMERICAS SIN NUMERO ESQUINA CALLE CONTINENTAL";"2240";"EN USO RECUPERABLE (texto)";"2-posible";"11200";"476389"
"Antofagasta";"ANTOFAGASTA";"1000-21";"COVADONGA NUEVA 851-871 MANZANA 1000 SITIO 21 COMUNA ANTOFAGASTA";"742";"CONCESION GRATUITA";"2-posible";"11128";"473327"
"Antofagasta";"SIERRA GORDA";"6027-1";"LOTE B LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"5492";"CONCESION GRATUITA";"2-posible";"10984";"467202"
"Antofagasta";"SIERRA GORDA";"6026-1";"LOTE A LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"5462";"CONCESION GRATUITA";"2-posible";"10924";"464649"
"Antofagasta";"MEJILLONES";"301-6";"LOTE 2 MANZANA 3 SECTOR SUR DE MEJILLONES COMUNA MEJILLONES";"2182";"CONCESION GRATUITA";"2-posible";"10911";"464097"
"Antofagasta";"MEJILLONES";"2001-8";"MORRO MORENO COMUNA MEJILLONES";"2100";"CONCESION GRATUITA";"2-posible";"10500";"446615"
"Antofagasta";"SIERRA GORDA";"6050-3";"PROLONGACION CALLE OHIGGINS 05 LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"5126";"CONCESION GRATUITA";"2-posible";"10252";"436066"
"Antofagasta";"SIERRA GORDA";"6319-1";"A 81,50 M AL NORESTE DE LA CALLE RAMON BARROS LUCO LOCALIDAD DE BAQUEDANO COMUNA SIERRA GORDA";"5060";"CONCESION GRATUITA";"2-posible";"10121";"430494"
"Antofagasta";"MEJILLONES";"606-3";"MANZANA J SITIO 3 SECTOR SUR DE MEJILLONES COMUNA MEJILLONES";"2011";"ARRENDAMIENTO";"2-posible";"10055";"427687"
"Antofagasta";"ANTOFAGASTA";"448-6";"EDUARDO ORCHARD LOTE E POBLACION LA FAVORECEDORA COMUNA ANTOFAGASTA";"660";"CONCESION GRATUITA";"2-posible";"9905";"421307"
"Antofagasta";"ANTOFAGASTA";"325-9";"CALLE HOMERO AVILA SILVA 950 COMUNA ANTOFAGASTA";"649";"ARRENDAMIENTO";"2-posible";"9729";"413820"
"Antofagasta";"ANTOFAGASTA";"5712-9";"TRAVESIA DEL MIRADOR JARDINES DEL SUR COMUNA ANTOFAGASTA";"637";"CONCESION GRATUITA";"2-posible";"9552";"406292"
"Antofagasta";"SIERRA GORDA";"6365-1";"LOTE 1 A 600 METROS AL OESTE DE AVENIDA SALVADOR ALLENDE COMUNA SIERRA GORDA";"4757";"CONCESION GRATUITA";"2-posible";"9514";"404675"
"Antofagasta";"SIERRA GORDA";"6054-1";"LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"4708";"CONCESION GRATUITA";"2-posible";"9416";"400507"
"Antofagasta";"TALTAL";"369-17";"LOTE B BELMOR ROJAS ENTRE CARLOS IBANEZ Y DAVILA BAEZA SIN NUMERO COMUNA TALTAL";"3137";"CONCESION GRATUITA";"2-posible";"9411";"400294"
"Antofagasta";"ANTOFAGASTA";"1037-5";"LOTE A CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"614";"CONCESION GRATUITA";"2-posible";"9216";"392000"
"Antofagasta";"MEJILLONES";"NO ENROLADO";"MANZANA A SITIO 5-A COMUNA MEJILLONES";"1779";"ARRENDAMIENTO";"2-posible";"8893";"378261"
"Tarapacá";"IQUIQUE";"3053-2";"VICTOR GARRIDO SIN NUMERO - LOTE A-2 COMUNA IQUIQUE";"730";"EN USO RECUPERABLE (texto)";"2-posible";"8760";"372604"
"Antofagasta";"ANTOFAGASTA";"15013-6";"EL HUASCAR MANZANA C-S SITIO 6 COMUNA ANTOFAGASTA";"562";"ARRENDAMIENTO";"2-posible";"8432";"358653"
"Antofagasta";"ANTOFAGASTA";"1037-4";"LOTE B CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"560";"CONCESION GRATUITA";"2-posible";"8405";"357504"
"Antofagasta";"SIERRA GORDA";"6029-1";"AL SURESTE DE LA LOCALIDAD DE SIERRA GORDA COMUNA DE SIERRA GORDA";"4118";"CONCESION GRATUITA";"2-posible";"8236";"350316"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4102-7";"CALLE LASCAR EQUIPAMIENTO 3 COMUNA SAN PEDRO DE ATACAMA";"2038";"ARRENDAMIENTO";"2-posible";"8152";"346743"
"Antofagasta";"CALAMA";"3301-716";"PUEBLO DE LASANA COMUNA CALAMA";"1012";"CONCESION GRATUITA";"2-posible";"8099";"344489"
"Antofagasta";"ANTOFAGASTA";"15011-8";"EL HUASCAR MANZANA A-S SITIO 8 COMUNA ANTOFAGASTA";"536";"ARRENDAMIENTO";"2-posible";"8037";"341852"
"Tarapacá";"ALTO HOSPICIO";"PREASIGNADO";"AVENIDA LOS ARENEROS SIN NUMERO COMUNA ALTO HOSPICIO";"1606";"EN USO RECUPERABLE (texto)";"2-posible";"8031";"341596"
"Antofagasta";"CALAMA";"6075-4";"SITIO 4 MANZANA D EL VERGEL COMUNA CALAMA";"1002";"ARRENDAMIENTO";"2-posible";"8017";"341001"
"Antofagasta";"MEJILLONES";"5127-1";"LOCALIDAD DE MICHILLA COMUNA MEJILLONES";"1598";"CONCESION GRATUITA";"2-posible";"7990";"339853"
"Antofagasta";"ANTOFAGASTA";"7472-1";"RIO SALADO CON INGENIERO HYATT COMUNA ANTOFAGASTA";"532";"CONCESION GRATUITA";"2-posible";"7980";"339427"
"Antofagasta";"CALAMA";"1240-42";"SITIO 9 AVENIDA TENIENTE MERINO VILLA LOS SALARES POBLACION EDUARDO FREI COMUNA CALAMA";"992";"CONCESION GRATUITA";"2-posible";"7937";"337598"
"Antofagasta";"MEJILLONES";"5128-4";"LOCALIDAD DE MICHILLA SIN NUMERO COMUNA MEJILLONES";"1571";"CONCESION GRATUITA";"2-posible";"7857";"334195"
"Antofagasta";"ANTOFAGASTA";"1527-13";"CALLE VALLENAR 678 POBLACION LAUTARO MANZANA I SITIO 7 F 2 COMUNA ANTOFAGASTA";"518";"CONCESION GRATUITA";"2-posible";"7768";"330410"
"Tarapacá";"HUARA";"2580-236";"LOTE A COMUNA HUARA";"3800";"EN USO RECUPERABLE (texto)";"2-posible";"7600";"323264"
"Antofagasta";"ANTOFAGASTA";"15008-17";"EL HUASCAR MANZANA C SITIO 17 COMUNA ANTOFAGASTA";"507";"ARRENDAMIENTO";"2-posible";"7599";"323221"
"Tarapacá";"ALTO HOSPICIO";"PREASIGNADO";"AVENIDA LOS AROMOS SIN NUMERO ALTO HOSPICIO";"1502";"EN USO RECUPERABLE (texto)";"2-posible";"7511";"319478"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3750-111";"PUEBLO DE TALABRE COMUNA SAN PEDRO DE ATACAMA";"1870";"CONCESION GRATUITA";"2-posible";"7482";"318245"
"Antofagasta";"ANTOFAGASTA";"15011-7";"EL HUASCAR MANZANA A-S SITIO 7 COMUNA ANTOFAGASTA";"496";"ARRENDAMIENTO";"2-posible";"7435";"316246"
"Antofagasta";"CALAMA";"3301-713";"LOCALIDAD DE CHIU-CHIU COMUNA CALAMA";"923";"CONCESION GRATUITA";"2-posible";"7380";"313906"
"Antofagasta";"SIERRA GORDA";"6367-1";"LOCALIDAD DE BAQUEDANO COMUNA SIERRA GORDA";"3658";"CONCESION GRATUITA";"2-posible";"7317";"311227"
"Tarapacá";"HUARA";"PREASIGNADO";"LOTE B COMUNA HUARA";"3600";"EN USO RECUPERABLE (texto)";"2-posible";"7200";"306250"
"Antofagasta";"ANTOFAGASTA";"16113-5";"PASAJE LOS DIAMNTES 822 LA CHIMBA MANZANA 3 SITIO 8 COMUNA ANTOFAGASTA";"480";"CONCESION GRATUITA";"2-posible";"7200";"306250"
"Antofagasta";"ANTOFAGASTA";"15011-10";"EL HUASCAR MANZANA A-S SITIO 10 COMUNA ANTOFAGASTA";"477";"ARRENDAMIENTO";"2-posible";"7158";"304464"
"Antofagasta";"ANTOFAGASTA";"7470-1";"CALLE HUAMACHUCO 8959 POBLACION OSCAR BONILLA COMUNA ANTOFAGASTA";"476";"CONCESION GRATUITA";"2-posible";"7140";"303698"
"Antofagasta";"ANTOFAGASTA";"7471-1";"RIO SALADO CON HUAMACHUCO SIN NUMERO COMUNA ANTOFAGASTA";"476";"CONCESION GRATUITA";"2-posible";"7140";"303698"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3750-1";"PUEBLO DE TALABRE COMUNA SAN PEDRO DE ATACAMA";"1745";"CONCESION GRATUITA";"2-posible";"6980";"296892"
"Antofagasta";"CALAMA";"6080-5";"SITIO 1 MANZANA C EL VERGEL COMUNA CALAMA";"858";"ARRENDAMIENTO";"2-posible";"6866";"292044"
"Antofagasta";"ANTOFAGASTA";"15011-5";"EL HUASCAR MANZANA A-S SITIO 5 COMUNA ANTOFAGASTA";"456";"ARRENDAMIENTO";"2-posible";"6839";"290895"
"Antofagasta";"ANTOFAGASTA";"15011-6";"EL HUASCAR MANZANA A-S SITIO 6 COMUNA ANTOFAGASTA";"452";"ARRENDAMIENTO";"2-posible";"6776";"288215"
"Antofagasta";"ANTOFAGASTA";"15011-12";"BALTAZAR LEIGHTON MANZANA A-S SITIO 12 SECTOR EL HUASCAR COMUNA ANTOFAGASTA";"450";"ARRENDAMIENTO";"2-posible";"6750";"287109"
"Antofagasta";"ANTOFAGASTA";"15012-8";"CALLE 6 MANZANA B S SITIO 8 BALNEARIO EL HUASCAR COMUNA ANTOFAGASTA";"450";"ARRENDAMIENTO";"2-posible";"6748";"287024"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3452-7";"SITIO 7 MANZANA H POBLACION PUNTA DE DIAMANTE LOCALIDAD DE SAN PEDRO DE ATACAMA COMUNA SAN PE";"1685";"CONCESION GRATUITA";"2-posible";"6741";"286727"
"Antofagasta";"ANTOFAGASTA";"15012-9";"CALLE 6 MANZANA B-S SITIO 9 BALNEARIO EL HUASCAR SUR COMUNA ANTOFAGASTA";"447";"ARRENDAMIENTO";"2-posible";"6703";"285110"
"Antofagasta";"MEJILLONES";"601-12";"MANZANA A SITIO 12 SECTOR SUR DE MEJILLONES COMUNA MEJILLONES";"1340";"ARRENDAMIENTO";"2-posible";"6699";"284940"
"Antofagasta";"ANTOFAGASTA";"15011-3";"EL HUASCAR MANZANA A-S SITIO 3 COMUNA ANTOFAGASTA";"446";"ARRENDAMIENTO";"2-posible";"6692";"284642"
"Antofagasta";"ANTOFAGASTA";"15012-2";"BALNEARIO HUASCAR SUR MANZANA B-S SITIO 2 COMUNA ANTOFAGASTA";"446";"ARRENDAMIENTO";"2-posible";"6686";"284387"
"Antofagasta";"ANTOFAGASTA";"15008-21";"BALNEARIO EL HUASCAR MANZANA C SITIO 21 COMUNA ANTOFAGASTA";"443";"ARRENDAMIENTO";"2-posible";"6647";"282728"
