REGION;ROL;NOMBRE;COMUNA;LAT;LON
"Antofagasta";"45004-25";"APROX A 63 KM AL SURESTE DE LA CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.206735749724622";"-70.2817843092251"
"Antofagasta";"509-37";"APROX A 51,30 KMS AL ESTE DE LA CIUDAD DE TALTAL COMUNA TALTAL";"TALTAL";"-25.399492797294094";"-69.96514354938174"
"Antofagasta";"45004-26";"APROX A 68 KM AL SURESTE DE LA CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.082448729758795";"-69.92279593499084"
"Antofagasta";"NO ENROLADO";"SITIO 8 MANZANA C SECTOR ADUANA COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.90695953280171";"-68.1928643120938"
"Antofagasta";"508-3";"LOTE A KM 7 DE LA RUTA B-262 BARRIO INDUSTRIAL COMUNA MEJILLONES";"MEJILLONES";"-23.095094993398334";"-70.36779923046542"
"Antofagasta";"17000-91";"APROX A 56 KM AL SURESTE DE LA CIUDAD DE CALAMA COMUNA CALAMA";"CALAMA";"-22.70450902905507";"-68.44086107455351"
"Antofagasta";"1320-1";"PARAGUAY POBLACION VILLA EL SALAR COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.63001136905318";"-70.37703805171527"
"Antofagasta";"45004-24";"SECTOR OFICINA ROSARIO APROX A 87 KM AL SURESTE DE LA CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGAST";"ANTOFAGASTA";"-24.35503093362402";"-69.94272285978926"
"Antofagasta";"45002-30";"APROX A 117 KM AL SURESTE DE LA CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.54587524551587";"-69.79526112727521"
"Antofagasta";"45004-30";"APROX A 80 KM AL SURESTE DE LA INTERSECCION DE LA RUTA 28 Y LA RUTA 5 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.04162291179968";"-69.58745867817538"
"Antofagasta";"45004-29";"APROX A 74 KM AL SURESTE DE LA CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.236516962816655";"-70.05172825634752"
"Antofagasta";"3524-1";"LOCALIDAD DE SAN PEDRO DE ATACAMA COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.920418851392377";"-68.1875477980485"
"Antofagasta";"36000-31";"APROX A 58 KM AL NORESTE DE MINERA ESCONDIDA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.244428438362643";"-68.49999097208031"
"Antofagasta";"804-3";"APROX A 4,3 KM AL NORESTE DE LA CIUDAD DE TOCOPILLA COMUNA TOCOPILLA";"TOCOPILLA";"-22.08519749180571";"-70.16004233066478"
"Antofagasta";"6201-42";"APROX A 44 KM AL SURESTE DE LA LOCALIDAD DE BAQUEDANO COMUNA SIERRA GORDA";"SIERRA GORDA";"-23.44649852375985";"-69.4284054195994"
"Antofagasta";"3550-128";"APROX A 8 KM AL SURESTE DEL PUEBLO DE SAN PEDRO DE ATACAMA COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.97979564019534";"-68.16152323165926"
"Antofagasta";"15000-42";"APROX A 15 KM AL SURESTE DE LA CIUDAD DE CALAMA COMUNA CALAMA";"CALAMA";"-22.598648042534936";"-68.91268939338518"
"Antofagasta";"3750-1";"PUEBLO DE TALABRE COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-23.315571815012078";"-67.88962562458053"
"Antofagasta";"550-9";"APROX A 6,1 KM AL SURESTE DE LA CIUDAD TALTAL COMUNA TALTAL";"TALTAL";"-25.418109266011644";"-70.42549932111923"
"Antofagasta";"6700-69";"APROX A 16 KM AL NORESTE DE LA INTERSECCION DE RUTA 5 Y RUTA 24 COMUNA MARIA ELENA";"MARIA ELENA";"-22.13612324074379";"-69.57136536254687"
"Antofagasta";"NO ENROLADO";"APROX A 15 KM AL SURESTE DE LA CIUDAD DE CALAMA COMUNA CALAMA";"CALAMA";"-22.619107974731016";"-68.9652037667545"
"Antofagasta";"6901-24";"APROX A 32,5 KM AL SURESTE DESDE LA OFICINA SALITRERA DE MARIA ELENA COMUNA MARIA ELENA";"MARIA ELENA";"-22.63394900227431";"-69.60480457247297"
"Antofagasta";"3423-2";"PUEBLO DE OLLAGUE SITIO 1 MANZANA E COMUNA OLLAGUE";"OLLAGUE";"-21.224482753621416";"-68.25462085846604"
"Antofagasta";"6335-1";"LOCALIDAD DE BAQUEDANO COMUNA SIERRA GORDA";"SIERRA GORDA";"-23.336571662048463";"-69.84841812328888"
"Antofagasta";"6039-1";"LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"SIERRA GORDA";"-22.89484279767622";"-69.3193561343608"
"Antofagasta";"6103-3";"SECTOR CERRO LIMON VERDE COMUNA SIERRA GORDA";"SIERRA GORDA";"-22.776531129497446";"-69.03078438180482"
"Antofagasta";"381-2";"SECTOR QUEBRADA BARRILES COMUNA TOCOPILLA";"TOCOPILLA";"-22.082276036788134";"-70.18120893738833"
"Antofagasta";"1037-3";"LOTE A SECTOR ALTO LA PORTADA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.503962125257488";"-70.38189904245874"
"Antofagasta";"NO ENROLADO";"LOTE B SECTOR ALTO LA PORTADA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.508371065702306";"-70.37938905869444"
"Antofagasta";"110-3";"SECTOR QUEBRADA CARRIZO LOTE A COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.697607468430242";"-70.40505885673099"
"Antofagasta";"6200-13";"LOCALIDAD DE BAQUEDANO COMUNA SIERRA GORDA";"SIERRA GORDA";"-23.33099019344408";"-69.8430402850637"
"Antofagasta";"27-19";"MANZANA 26 SITIO 3 COMUNA MEJILLONES";"MEJILLONES";"-23.0991404971205";"-70.44976236439662"
"Antofagasta";"6053-1";"LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"SIERRA GORDA";"-22.892339075816803";"-69.31529953949442"
"Antofagasta";"2001-437";"SECTOR CERRO NEGRO PARCELA 34 COMUNA CALAMA";"CALAMA";"-22.466191804862646";"-68.95593314672267"
"Antofagasta";"02001-226";"SITIO 20 CERRO NEGRO COMUNA CALAMA";"CALAMA";"-22.473881634169032";"-68.95118583022719"
"Antofagasta";"8004-27";"CAMINO AL AEROPUERTO - COMUNA CALAMA";"CALAMA";"-22.492006548796397";"-68.92043396405856"
"Antofagasta";"2001-258";"SITIO 27 G SECTOR CERRO NEGRO COMUNA CALAMA";"CALAMA";"-22.46890169613193";"-68.95290715607713"
"Antofagasta";"2001-429";"SITIO 23 CERRO NEGRO COMUNA CALAMA";"CALAMA";"-22.47046141517749";"-68.9543691111071"
"Antofagasta";"2001-432";"SITIO 26 CERRO NEGRO COMUNA CALAMA";"CALAMA";"-22.47136295381076";"-68.95167728265143"
"Antofagasta";"2001-252";"SITIO 27 A SECTOR CERRO NEGRO COMUNA CALAMA";"CALAMA";"-22.466520165296703";"-68.95417783603719"
"Antofagasta";"2007-115";"CERRO NEGRO SECTOR LIKANTATAY VERDES CAMPINAS SITIO 5 MANZANA E COMUNA CALAMA";"CALAMA";"-22.46289454154225";"-68.95221633129644"
"Antofagasta";"2001-428";"SITIO 22 CERRO NEGRO COMUNA CALAMA";"CALAMA";"-22.471906374125904";"-68.95349372392208"
"Antofagasta";"2001-427";"SITIO 21 CERRO NEGRO COMUNA CALAMA";"CALAMA";"-22.474047564636404";"-68.95234166505452"
"Antofagasta";"5006-1";"LOTE 1 MANZANA 3 YALQUINCHA BARRIO INDUSTRIAL COMUNA CALAMA";"CALAMA";"-22.441327908630385";"-68.88665858380348"
"Antofagasta";"6309-5";"SITIO 5 MANZANA 8 BAQUEDANO COMUNA SIERRA GORDA";"SIERRA GORDA";"-23.33442861399447";"-69.84464895928129"
"Antofagasta";"6309-1";"SITIO 1 MANZANA 8 BAQUEDANO COMUNA SIERRA GORDA";"SIERRA GORDA";"-23.334241276312063";"-69.84427527503097"
"Antofagasta";"2477-1";"HUANTAJAYA SIN NUMERO INTERSECCION AVENIDA IRARRAZABAL COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.60355509253285";"-70.37222939231374"
"Antofagasta";"6309-4";"SITIO 4 MANZANA 8 BAQUEDANO COMUNA SIERRA GORDA";"SIERRA GORDA";"-23.334308721312027";"-69.84440910204069"
"Antofagasta";"3301-720";"PUEBLO DE CHIU-CHIU COMUNA CALAMA";"CALAMA";"-22.35502407277669";"-68.66287724644657"
"Antofagasta";"6026-2";"LOTE A LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"SIERRA GORDA";"-22.890528731472887";"-69.31704149636558"
"Antofagasta";"6054-1";"LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"SIERRA GORDA";"-22.892570199568215";"-69.31744643699976"
"Antofagasta";"45004-32";"APROX A 94,5 KM AL SUR ESTE DE LA CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.450164208460926";"-70.08723848499515"
"Antofagasta";"8300-7";"LOCALIDAD DE CHIU CHIU COMUNA CALAMA";"CALAMA";"-22.334706609307403";"-68.60096299760227"
"Antofagasta";"6334-1";"LOCALIDAD DE BAQUEDANO COMUNA SIERRA GORDA";"SIERRA GORDA";"-23.33326463773076";"-69.84570078804597"
"Antofagasta";"NO ENROLADO";"SECTOR CERRO LIMON VERDE COMUNA SIERRA GORDA";"SIERRA GORDA";"-22.779716660012973";"-69.02103718415638"
"Antofagasta";"6024-1";"LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"SIERRA GORDA";"-22.89372415149836";"-69.32122953484182"
"Antofagasta";"6019-15";"LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"SIERRA GORDA";"-22.892891296439256";"-69.32055021364508"
"Antofagasta";"1955-1";"POBLACION MANUEL RODRIGUEZ COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.61498167331412";"-70.38341895483839"
"Antofagasta";"3752-2";"PUEBLO SOCAIRE COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-23.590889267562165";"-67.89036179031883"
"Antofagasta";"4103-14";"SITIO 11 MANZANA C POBLACION ALTO JAMA SECTOR ADUANA COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.912079580220805";"-68.194368218703"
"Antofagasta";"6366-1";"LOCALIDAD DE BAQUEDANO COMUNA SIERRA GORDA";"SIERRA GORDA";"-23.336734287759157";"-69.85223958497278"
"Antofagasta";"6038-2";"LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"SIERRA GORDA";"-22.888426566933997";"-69.31752913991524"
"Antofagasta";"6041-1";"LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"SIERRA GORDA";"-22.88876063407353";"-69.31854151589614"
"Antofagasta";"6032-2";"LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"SIERRA GORDA";"-22.89642855145107";"-69.32390077975975"
"Antofagasta";"3426-2";"LOCALIDAD DE OLLAGUE COMUNA OLLAGUE";"OLLAGUE";"-21.225391775736178";"-68.2552655933935"
"Antofagasta";"6367-1";"LOCALIDAD DE BAQUEDANO COMUNA SIERRA GORDA";"SIERRA GORDA";"-23.336161460426773";"-69.85393480444134"
"Antofagasta";"1240-27";"SITIO 20 MANZANA A POBLACION EDUARDO FREI COMUNA CALAMA";"CALAMA";"-22.447972741625733";"-68.90391305878133"
"Antofagasta";"101-306";"BALNEARIO HORNITOS SITIO 306 COMUNA MEJILLONES";"MEJILLONES";"-22.921024782623036";"-70.294391058769"
"Antofagasta";"NO ENROLADO";"MANZANA 25 SITIO 2 VILLA INDEPENDENCIA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.69214681976021";"-70.4115519474603"
"Antofagasta";"827-4";"UNIDAD 1 CIUDAD DE CALAMA COMUNA CALAMA";"CALAMA";"-22.45758293708471";"-68.92948997570653"
"Antofagasta";"827-5";"UNIDAD 2 CIUDAD DE CALAMA COMUNA CALAMA";"CALAMA";"-22.45773639871658";"-68.92956644939733"
"Antofagasta";"827-2";"UNIDAD 3 CIUDAD DE CALAMA COMUNA CALAMA";"CALAMA";"-22.45786851192972";"-68.92955167599229"
"Antofagasta";"827-1";"UNIDAD 5 CIUDAD DE CALAMA COMUNA CALAMA";"CALAMA";"-22.458076754031964";"-68.92926162820419"
"Antofagasta";"713-2";"CIUDAD DE ANTOFAGASTA MANZANA 462 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.650886680193103";"-70.40135612615684"
"Antofagasta";"NO ENROLADO";"SECTOR CERRO GEMELOS COMUNA SIERRA GORDA";"SIERRA GORDA";"-23.073771154032357";"-69.17476884500616"
"Antofagasta";"NO ENROLADO";"SECTOR QUEBRADA DE PAQUI COMUNA CALAMA";"CALAMA";"-22.13870579189447";"-68.776269020069"
"Antofagasta";"190-6";"LOTE A5 SECTOR FERTILIZANTES COMUNA MEJILLONES";"MEJILLONES";"-23.107656816140935";"-70.44337843586844"
"Antofagasta";"NO ENROLADO";"PUERTO DE MEJILLONES COMUNA MEJILLONES";"MEJILLONES";"-23.109078358815378";"-70.44301274615212"
"Antofagasta";"948-22";"CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.64528301970783";"-70.39515278180914"
"Antofagasta";"1479-1";"LOTE 2 POBLACION PABLO KRUGGER COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.627728876562884";"-70.38727292861269"
"Antofagasta";"6400-1";"LOCALIDAD DE BAQUEDANO COMUNA SIERRA GORDA";"SIERRA GORDA";"-23.332116440921613";"-69.83876680573762"
"Antofagasta";"6101-7";"LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"SIERRA GORDA";"-23.031780489152958";"-69.01179298741378"
"Antofagasta";"6800-33";"SECTOR MINERA ZALDIVAR COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.165508537054198";"-69.03327649838576"
"Antofagasta";"3540-171";"AYLLO DE SEQUITOR COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.9319854739911";"-68.21146447390775"
"Antofagasta";"16000-49";"APROX A 17,50 KM AL SUROESTE DE LA INTERSECCION DE LA RUTA 5 CON RUTA 23 CH";"CALAMA";"-22.606320703362414";"-68.98566195048912"
"Antofagasta";"NO ENROLADO";"SECTOR CERRO ABRA COMUNA MARIA ELENA";"MARIA ELENA";"-22.289808398073166";"-69.17132337407354"
"Antofagasta";"NO ENROLADO";"SECTOR CERRO ABRA COMUNA MARIA ELENA";"MARIA ELENA";"-22.291800978722275";"-69.19816959436535"
"Antofagasta";"507-79";"SECTOR CERRO LAS TORTOLAS COMUNA TALTAL";"TALTAL";"-24.806422925387277";"-69.83999746846217"
"Antofagasta";"521-7";"AL ESTE DE LA CIUDAD DE MEJILLONES COMUNA MEJILLONES";"MEJILLONES";"-23.081167592067683";"-70.34601466723248"
"Antofagasta";"1003-1";"SECTOR BALNEARIO HORNITOS COMUNA MEJILLONES";"MEJILLONES";"-22.92065730371226";"-70.29810711069065"
"Antofagasta";"1001-2";"BALNEARIO HORNITOS COMUNA MEJILLONES";"MEJILLONES";"-22.919896944397784";"-70.29718686710264"
"Antofagasta";"NO ENROLADO";"SECTOR CERRO CASTILLA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.877083522502346";"-69.88763892210166"
"Antofagasta";"874-5 Y 874-106";"EX EDIFICIO CORREOS COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.645880254752008";"-70.39873252309582"
"Antofagasta";"6026-1";"LOTE A LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"SIERRA GORDA";"-22.890929261354675";"-69.31736875082163"
"Antofagasta";"6027-1";"LOTE B LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"SIERRA GORDA";"-22.891256787998966";"-69.31679768666153"
"Antofagasta";"6036-1";"LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"SIERRA GORDA";"-22.892019667923947";"-69.31819002060696"
"Antofagasta";"6365-1";"LOTE 1 A 600 METROS AL OESTE DE AVENIDA SALVADOR ALLENDE COMUNA SIERRA GORDA";"SIERRA GORDA";"-23.33658625333362";"-69.85384302908213"
"Antofagasta";"106-67";"CALLE GUILLERMO MATTA 1780 DEPARTAMENTO 1 COMUNA TOCOPILLA";"TOCOPILLA";"-22.094026005446285";"-70.19773977662268"
"Antofagasta";"9003-1";"MANZANA EC-2 CALETA URCO COMUNA TOCOPILLA";"TOCOPILLA";"-21.755744814420744";"-70.15272892021105"
"Antofagasta";"3330-116";"AL NORTE DEL PUEBLO TOCONCE COMUNA CALAMA";"CALAMA";"-22.23257115805253";"-68.15857677871158"
"Antofagasta";"10000-11";"COSTADO NORTE DE RUTA 23 KM 305 COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-23.826347651491552";"-67.31861001241565"
"Antofagasta";"3411-21";"MANZANA D PLAN REGULADOR COMUNAL OLLAGUE COMUNA OLLAGUE";"OLLAGUE";"-21.225356002347617";"-68.25126916377725"
"Antofagasta";"4100-79";"PAMPA EL LEON COMUNA OLLAGUE";"OLLAGUE";"-21.264126478866874";"-68.26557084966417"
"Antofagasta";"3416-3";"PUEBLO DE OLLAGUE SITIO 2 MANZANA J COMUNA OLLAGUE";"OLLAGUE";"-21.224251996173127";"-68.25098600143102"
"Antofagasta";"4100-75";"APROX A 2,1 KM AL SURESTE DE LA PLAZA DEL PUEBLO DE OLLAGUE COMUNA OLLAGUE";"OLLAGUE";"-21.240203138968692";"-68.24177282824778"
"Antofagasta";"804-1";"AL NOROESTE DEL LOTEO TRES MARIAS COMUNA TOCOPILLA";"TOCOPILLA";"-22.053936138880236";"-70.1873557712835"
"Antofagasta";"3325-64";"VOLCAN PANIRI COMUNA CALAMA";"CALAMA";"-22.06024353481286";"-68.26057815060695"
"Antofagasta";"3431-1";"PUEBLO DE OLLAGUE COMUNA OLLAGUE";"OLLAGUE";"-21.22314809855602";"-68.25359194252654"
"Antofagasta";"8800-4";"AL NOROESTE DEL LOTEO TRES MARIAS COMUNA TOCOPILLA";"TOCOPILLA";"-22.05303348425208";"-70.18827310994591"
"Antofagasta";"3429-4";"SITIO 3 MANZANA P COMUNA OLLAGUE";"OLLAGUE";"-21.223675754142523";"-68.25421749157016"
"Antofagasta";"3416-4";"PUEBLO DE OLLAGUE SITIO 3 MANZANA J COMUNA OLLAGUE";"OLLAGUE";"-21.224177693380213";"-68.25103182234294"
"Antofagasta";"10001-5";"PAMPA LA BOLA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-23.02111083052802";"-67.75951319406434"
"Antofagasta";"NO ENROLADO";"SECTOR VEGA DEL BALEADERO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-25.26781055702863";"-69.115836113026"
"Antofagasta";"NO ENROLADO";"SECTOR MONTURAQUI COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.340527937268266";"-68.44449587117339"
"Antofagasta";"3471-12";"SITIO 64-D COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.910585612800634";"-68.19931502719467"
"Antofagasta";"3762-2";"CAMPO QUITOR-CAMPO DE PASTOREO FALDA DE LICANCABUR COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.840239088053615";"-67.98839787485184"
"Antofagasta";"5000-10";"A APROX 43 KM AL ESTE DEL PUEBLO DE SAN PEDRO DE ATACAMA COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-22.913292659560582";"-67.76509143326669"
"Antofagasta";"3637-1";"ATACAMA MANZANA K SITIO 3 COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-23.19170099300024";"-68.00552055056954"
"Antofagasta";"3427-5";"PUEBLO DE OLLAGUE COMUNA OLLAGUE";"OLLAGUE";"-21.224843635158315";"-68.25547277375551"
"Antofagasta";"4500-1";"AVENIDA CIRCUNVALACION SUR 069 COMUNA CALAMA";"CALAMA";"-22.492593547902324";"-68.92052367001355"
"Antofagasta";"1000-21";"SECTOR SALAR LOYOQUES O QUISQUIRO COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-23.239773557566043";"-67.23143752514616"
"Antofagasta";"NO ENROLADO";"SECTOR QUEBRADA CALICHE COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.68233744392464";"-70.39822838976797"
"Antofagasta";"10001-1";"FAJA SAN PEDRO DE ATACAMA PASO JAMA RUTA 27 COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-23.049152963366524";"-67.60108035615816"
"Antofagasta";"4100-50";"PAMPA OLLAGUE CAMPOS DE PASTOREO COMUNA OLLAGUE";"OLLAGUE";"-21.111085300808224";"-68.35305703493252"
"Antofagasta";"3416-6";"PUEBLO DE OLLAGUE SITIO 6 MANZANA J COMUNA OLLAGUE";"OLLAGUE";"-21.22413893446427";"-68.25077746005908"
"Antofagasta";"6200-11";"LOCALIDAD DE BAQUEDANO COMUNA SIERRA GORDA";"SIERRA GORDA";"-23.33113063876128";"-69.84310440966945"
"Antofagasta";"3415-2";"PUEBLO DE OLLAGUE SITIO 1 MANZANA K COMUNA OLLAGUE";"OLLAGUE";"-21.224810719241706";"-68.25052962009258"
"Antofagasta";"10001-1";"LOTE E Y F PAMPA LA BOLA Y CAMINO DE ACCESO A LA CUMBRE DEL CERRO CHAJNANTOR COMUNA SAN PEDRO";"SAN PEDRO DE ATACAMA";"-23.014573789862116";"-67.73370672670563"
"Antofagasta";"NO ENROLADO";"SECTOR LLANO DE LA PACIENCIA COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-23.10285497197484";"-68.48460361938844"
"Antofagasta";"3560-87";"AYLLO DE COYO CAMPO DE PASTOREO YAMALA-BALTINACHE LOTE B COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-23.000731167630903";"-68.22452086509294"
"Antofagasta";"NO ENROLADO";"SECTOR CERRO MOCTEZUMA COMUNA CALAMA";"CALAMA";"-22.6014271358291";"-68.94713848523104"
"Antofagasta";"NO ENROLADO";"SECTOR PAMPA NEGRA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.535496692714748";"-68.88674127976407"
"Antofagasta";"36000-29";"PUEBLO DE PEINE COMUNA SAN PEDRO DE ATACAMA - ANTOFAGASTA";"SAN PEDRO DE ATACAMA";"-24.01801556340676";"-68.10584260457186"
"Antofagasta";"3416-7";"PUEBLO DE OLLAGUE SITIO 7 MANZANA J COMUNA OLLAGUE";"OLLAGUE";"-21.224184159121656";"-68.25086087667549"
"Antofagasta";"NO ENROLADO";"SECTOR MINERA EL TESORO COMUNA SIERRA GORDA";"SIERRA GORDA";"-22.89872782455354";"-69.06472414720747"
"Antofagasta";"NO ENROLADO";"PUEBLO DE CASPANA COMUNA CALAMA";"CALAMA";"-22.331492080725663";"-68.22004137523284"
"Antofagasta";"NO ENROLADO";"SECTOR CERRO QUEBRADO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-25.316342354804274";"-68.81922195673197"
"Antofagasta";"NO ENROLADO";"SECTOR CERRO LIMON VERDE COMUNA SIERRA GORDA";"SIERRA GORDA";"-22.82647915658657";"-69.03312835911669"
"Antofagasta";"NO ENROLADO";"MANZANA A SITIO 5-A COMUNA MEJILLONES";"MEJILLONES";"-23.099396925301082";"-70.43892349164197"
"Tarapacá";"SIN ROL";"KILOMETRO 27746.30 AL 28552.90 ALTO HOSPICIO";"ALTO HOSPICIO";"-20.258220864950573";"-70.03180241867355"
"Tarapacá";"PREASIGNADO";"CALETA SAN MARCOS SITIO 16 MANZANA B COMUNA IQUIQUE";"IQUIQUE";"-21.11141261534524";"-70.11942091208671"
"Tarapacá";"PREASIGNADO";"CALLE CANDELARIA SIN NUMERO LOCALIDAD SOTOCA COMUNA HUARA";"HUARA";"-19.595797225834215";"-69.23275134511113"
"Tarapacá";"4118-8";"LOTE 10 MANZANA 12 LA TIRANA COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.319227201009202";"-69.65378735741896"
"Tarapacá";"4118-7";"LOTE 11 MANZANA 12 LA TIRANA COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.31877782011446";"-69.65373805899463"
"Tarapacá";"3107-58";"AVENIDA SALVADOR ALLENDE 2947 DEPARTAMENTO 91 IQUIQUE";"IQUIQUE";"-20.24357600192196";"-70.13396711774364"
"Tarapacá";"3107-63";"AVENIDA SALVADOR ALLENDE 2947 DEPARTAMENTO 96 IQUIQUE";"IQUIQUE";"-20.243675474114422";"-70.1340398564678"
"Tarapacá";"SIN ROL";"SALITRERA SANTIAGO HUMBERSTONE RUTA A-65 COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.193016997341157";"-69.81663277687566"
"Tarapacá";"PREASIGNADO";"CALLE RICARDO LAGOS SIN NUMERO COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.285639940862204";"-70.088641463092"
"Tarapacá";"2619-24";"CALLE LIBERTAD 883 LOTE 125 MANZANA 28 COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.252238639915305";"-69.78660691856956"
"Tarapacá";"2619-33";"CALLE MARCELO DRAGONI 886 LOTE 108 MANZANA 28 COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.252281231986114";"-69.7864340977462"
"Tarapacá";"3087-22";"PLAYA BLANCA 2286 DEPARTAMENTO 36 COMUNA IQUIQUE";"IQUIQUE";"-20.249437707940466";"-70.1350202835855"
"Tarapacá";"PREASIGNADO";"LOTE 5 MANZANA B LA TIRANA COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.347399869289937";"-69.65074952666708"
"Tarapacá";"PREASIGNADO";"LOTE 8 MANZANA B LA TIRANA COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.346937478412137";"-69.65147248552533"
"Tarapacá";"PREASIGNADO";"CALLE PROYECTADA SECTOR INDUSTRIAL COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.259927684928844";"-69.77791874381862"
"Tarapacá";"PREASIGNADO";"LOTE 1 MANZANA D LA TIRANA COMUNA DE POZO ALMONTE";"POZO ALMONTE";"-20.35004023847372";"-69.65183184460061"
"Tarapacá";"126-2";"CALLE PATRICIO LYNCH NUMERO 53 COMUNA IQUIQUE";"IQUIQUE";"-20.209787020170474";"-70.15097980851468"
"Tarapacá";"SIN ROL";"PARQUE NACIONAL VOLCAN ISLUGA COMUNA COLCHANE, CAMINA, HUARA";"COLCHANE";"-19.31502267287511";"-69.04004345532005"
"Tarapacá";"SIN ROL";"DESEMBOCADURA RIO LOA LOTE A COMUNA IQUIQUE";"IQUIQUE";"-21.427194141578223";"-70.05744078693472"
"Tarapacá";"SIN ROL";"RUTA 1 SIN NUMERO LOTE B COMUNA IQUIQUE";"IQUIQUE";"-21.423753637223637";"-70.03788770294545"
"Tarapacá";"PREASIGNADO";"CERRO PUNTA DE LOBOS COMUNA IQUIQUE";"IQUIQUE";"-21.02324142894875";"-70.16938029431509"
"Tarapacá";"SIN ROL";"RUTA A-5 SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.325904885901707";"-69.77397522192891"
"Tarapacá";"PREASIGNADO";"RUTA 1 KILOMETRO 344 DESDE ANTOFAGASTA COMUNA IQUIQUE";"IQUIQUE";"-20.83239026474385";"-70.15880190189334"
